Customer_Age,Gender,Dependent,Education,Marital,Income,KCategory,onBook,Relationship,Inactive,ContactNum,CLimit,Revolving,Open,Amt_41,TransAmt,TransCt,Ct_41,Utilization,Importance,MustHave,Group,Essential,DropLevel,Class
43,F,5,Graduate,Married,Less than $40K,Blue,39,2,3,4,12671.54231,780,3981,1.334902035,1148.17516,42,0.355,0.0628454,0.282213684,41,3,9.224715828,4,2
49,M,4,High School,Married,$80K - $120K,Blue,40,2,3,2,12652.01246,772,5476,1.339242269,1145.410932,94,0.679,0.063405131,1.35E-05,3,4,5.100202072,6,1
46,M,4,High School,Married,$60K - $80K,Blue,36,1,3,2,12724.28113,775,8017,1.333531083,1142.277078,43,0.654,0.059778007,0.508223522,38,3,4.134771902,7,2
44,M,4,Graduate,Single,$40K - $60K,Blue,36,5,2,3,12734.90333,781,11346,1.330189376,1141.179273,67,0.457,0.065582695,0.734434439,61,3,7.825041464,5,1
44,M,4,High School,Married,$120K +,Blue,33,4,1,4,12701.68695,782,12457,1.337752261,1144.052005,58,0.568,0.059514529,0.403881337,90,2,5.40836436,5,1
67,F,0,Unknown,Married,Unknown,Blue,56,4,3,3,12642.90662,776,8121,1.333284134,1147.902575,34,1.429,0.05688351,0.349755395,76,5,0.832067681,4,1
54,F,4,College,Single,Unknown,Blue,48,3,2,2,12708.18313,779,8416,1.336597079,1144.272423,76,0.9,0.059691331,0.421444912,85,5,4.639706027,5,1
42,M,3,Graduate,Married,Less than $40K,Blue,36,2,2,1,12723.29063,777,5179,1.338516527,1146.996406,92,0.586,0.057443457,0.946409632,73,1,9.595689435,9,1
41,F,4,Unknown,Single,$40K - $60K,Blue,31,5,1,2,12690.58732,774,745,1.338304344,1146.296184,81,0.761,0.064018291,0.745721978,6,1,2.868278134,3,1
53,M,3,Graduate,Married,$120K +,Blue,44,3,2,3,12739.2243,782,10081,1.335527407,1148.036545,56,0.697,0.056060918,0.175607174,56,5,4.159965531,2,1
26,M,0,College,Single,Less than $40K,Blue,36,4,1,3,12709.40782,782,959.3,1.33644528,1146.942826,37,0.37,0.060545454,0.392682832,12,0,6.379450801,6,1
43,F,4,Graduate,Married,Less than $40K,Blue,34,2,3,1,12644.93884,776,1620,1.333170274,1143.096981,82,0.952,0.06031687,0.41424968,97,5,7.691468422,9,1
38,F,3,High School,Single,Less than $40K,Blue,26,2,3,0,12677.18266,780,494,1.333394659,1147.154934,41,0.367,0.062088488,0.084452876,97,1,9.138325918,4,2
42,F,1,Doctorate,Married,Less than $40K,Blue,27,5,3,3,12730.62736,779,275,1.337980039,1145.139972,72,0.5,0.061770571,0.184626863,99,4,7.511359559,5,1
37,F,4,College,Married,Less than $40K,Blue,36,6,3,1,12735.07543,774,651.3,1.337244097,1147.303174,58,0.568,0.060744906,0.717580593,78,5,4.870487038,6,1
55,M,4,Unknown,Single,$60K - $80K,Blue,48,2,2,3,12733.20699,780,16463,1.336628414,1141.320846,113,0.687,0.056619189,0.062012022,24,1,1.330055545,0,1
39,M,3,High School,Single,$80K - $120K,Blue,30,5,3,3,12713.81971,775,5778,1.337335177,1144.24804,82,0.577,0.059426392,0.592558456,33,1,5.727337003,2,1
38,M,3,Unknown,Married,$120K +,Blue,33,5,3,4,12729.73204,780,29578,1.339475913,1147.524184,43,0.72,0.06244203,0.034073225,83,1,0.262489716,3,1
27,F,1,Unknown,Single,Less than $40K,Blue,36,3,3,3,12690.25347,782,830,1.334103423,1142.82597,43,0.344,0.064296423,0.190804483,93,4,5.89918047,1,1
41,F,1,High School,Divorced,Less than $40K,Blue,36,2,3,1,12726.31531,776,5075,1.335289623,1141.670977,124,0.746,0.064086576,0.077674301,67,2,7.231060832,5,1
54,F,2,Uneducated,Married,$40K - $60K,Blue,43,5,1,1,12730.46529,773,1438.3,1.336482189,1144.134749,41,0.783,0.05687099,0.912946708,37,1,3.929114979,8,1
48,M,3,Doctorate,Divorced,$80K - $120K,Blue,33,4,1,2,12644.3848,773,10292,1.331867105,1147.333341,111,0.79,0.060926157,0.426723005,98,2,0.378268092,2,1
26,M,0,College,Unknown,Less than $40K,Blue,13,6,1,2,12688.56716,782,4924,1.333261054,1145.491628,61,0.525,0.061623397,0.070816032,27,4,2.510516694,8,1
49,M,3,Unknown,Single,$60K - $80K,Blue,45,1,1,1,12667.83261,777,1021,1.335525252,1147.821821,103,0.515,0.06539673,0.39441118,28,4,0.357664481,1,1
41,M,4,Graduate,Single,$80K - $120K,Silver,29,2,3,6,12692.57541,779,34516,1.333455824,1148.891534,53,0.828,0.063780666,0.889485996,78,3,7.202067075,5,2
42,M,5,Post-Graduate,Unknown,$40K - $60K,Blue,36,1,2,2,12664.82776,777,8201,1.334514195,1141.657004,118,0.662,0.059380687,0.752543813,67,1,3.213024495,8,1
50,M,2,High School,Married,$60K - $80K,Blue,43,6,3,4,12698.95692,781,20919,1.333749273,1148.457525,71,0.775,0.05972235,0.014218878,85,1,9.498537054,8,1
48,M,4,Doctorate,Single,$80K - $120K,Blue,36,6,3,4,12703.22781,774,16721,1.338384456,1148.699256,32,0.143,0.056183654,0.986305342,98,2,8.76288234,1,1
47,M,2,Doctorate,Divorced,$80K - $120K,Blue,32,1,3,3,12658.78197,776,1438.3,1.335869679,1143.039625,42,0.5,0.062380761,0.512426247,88,1,7.937138007,5,2
52,F,0,Graduate,Unknown,$40K - $60K,Blue,42,4,3,2,12657.61463,780,1179,1.331709125,1141.318017,70,1.258,0.057367092,0.652986498,77,3,2.186846576,3,1
39,M,2,Graduate,Divorced,$40K - $60K,Silver,23,5,2,3,12654.51057,777,17590,1.339468131,1145.641429,63,0.465,0.057037148,0.258052997,95,0,0.684464566,1,2
48,F,5,Doctorate,Married,Less than $40K,Blue,33,2,1,3,12706.80516,781,4638,1.331928918,1145.817105,74,1.056,0.063146344,0.821404883,48,5,1.398599418,9,1
48,F,4,Graduate,Married,Less than $40K,Blue,36,5,3,0,12667.87908,778,3696,1.338507344,1148.813962,76,0.727,0.05737042,0.450073697,76,4,9.599922378,9,1
47,M,3,High School,Married,$60K - $80K,Blue,36,6,2,3,12677.58531,773,10569,1.336574522,1147.561294,44,1,0.061209105,0.393728958,93,2,6.487617231,9,1
39,F,1,Unknown,Single,$40K - $60K,Blue,36,6,1,3,12725.3894,773,11213,1.337993142,1146.270547,23,0.643,0.062285345,0.90035682,18,2,0.379783223,2,1
33,F,3,Graduate,Single,Less than $40K,Blue,36,5,2,3,12680.297,773,1457,1.338540126,1142.961754,45,0.364,0.059267471,0.61668939,87,3,4.680436033,5,2
51,M,3,High School,Married,$120K +,Blue,40,6,3,2,12699.79256,773,5627,1.335804946,1140.442795,29,0.611,0.065208631,0.879572245,46,1,4.133820509,2,1
41,F,1,Unknown,Divorced,Less than $40K,Blue,30,5,2,4,12668.68052,774,1083,1.337802236,1147.172125,72,0.636,0.06534352,0.041942225,90,4,8.178740007,7,1
49,M,4,Post-Graduate,Single,$120K +,Silver,38,3,3,1,12692.18297,781,32954,1.333378293,1139.623178,100,0.667,0.064854061,0.092327472,97,3,8.779120339,10,1
53,F,1,High School,Married,Less than $40K,Blue,47,6,1,2,12650.62657,776,2371,1.332908975,1144.929641,31,0.632,0.057780872,0.039543566,69,2,1.326200038,9,1
42,F,4,Graduate,Married,$40K - $60K,Blue,33,4,3,2,12723.16504,781,2918,1.336461973,1146.134175,54,0.459,0.058942805,0.468639442,43,1,9.452214898,9,2
50,F,2,High School,Married,Less than $40K,Silver,37,1,3,2,12661.65805,780,13384,1.331146764,1142.282605,77,0.674,0.064688685,0.038854479,5,2,7.550800158,7,1
49,F,3,Uneducated,Single,Unknown,Blue,36,4,2,3,12701.74569,773,3644,1.335125799,1140.034401,34,0.308,0.062891584,0.217923608,34,4,4.110907389,2,2
43,F,3,Unknown,Married,$40K - $60K,Blue,32,3,2,4,12719.68658,774,4391,1.333239525,1142.85536,78,0.814,0.058496034,0.049781212,71,1,6.609033259,6,1
42,M,1,Uneducated,Married,$80K - $120K,Blue,36,6,1,2,12666.4445,781,8537,1.337916781,1145.847344,30,0.5,0.060611679,0.186034781,100,1,2.309784509,7,1
43,M,3,College,Unknown,$60K - $80K,Blue,33,4,3,4,12713.19532,774,7927,1.33164571,1144.142254,71,0.821,0.059522192,0.577122066,9,4,7.165234202,1,1
55,M,3,Graduate,Single,$40K - $60K,Blue,35,4,1,4,12650.75713,780,3065,1.332894142,1142.764609,69,0.605,0.063910611,0.413234297,35,3,0.731621805,7,1
54,M,2,High School,Married,$80K - $120K,Blue,50,4,2,3,12693.89843,776,7583,1.330373068,1141.165983,62,1,0.063974525,0.798983278,34,1,7.63092684,6,1
53,F,1,High School,Married,Less than $40K,Blue,36,3,2,2,12661.80679,776,1688,1.338271712,1145.105885,69,0.605,0.059643842,0.720567966,39,5,2.300978699,2,1
46,F,3,High School,Married,Unknown,Blue,36,5,2,2,12689.77576,774,4668,1.339359869,1142.094813,47,1.474,0.065662632,0.310098343,14,0,8.296962501,2,1
60,F,1,College,Married,Less than $40K,Blue,36,2,2,2,12702.52832,780,624,1.337658197,1145.758657,79,0.795,0.057884825,0.576380263,79,1,2.454051151,2,1
39,F,3,Graduate,Married,Unknown,Blue,36,3,2,3,12732.3485,782,983,1.335638411,1143.394746,15,0.154,0.056128959,0.568503659,49,1,1.48325415,7,2
48,F,2,Graduate,Married,Unknown,Blue,35,3,1,1,12645.08804,776,697,1.339281943,1139.455136,90,0.8,0.06155975,0.242766037,99,4,4.849237679,1,1
34,M,5,Graduate,Married,$60K - $80K,Blue,27,5,2,2,12728.00732,774,592,1.332528766,1142.277943,34,1.125,0.063976118,0.372363094,99,5,8.127683768,1,1
50,F,2,Doctorate,Single,Less than $40K,Blue,40,2,1,1,12677.8017,774,1815,1.331925326,1145.025355,94,0.469,0.06209505,0.152268171,54,3,7.197715387,4,1
58,M,4,Unknown,Married,$60K - $80K,Blue,44,5,1,3,12689.42341,779,9861,1.338181686,1140.243819,35,1.5,0.056473653,0.205365651,71,3,2.892457653,8,1
65,F,0,High School,Single,$40K - $60K,Blue,53,4,1,3,12649.36965,781,213,1.337840282,1147.971896,74,0.51,0.062794992,0.285328009,28,2,5.426976736,8,1
35,F,4,Uneducated,Married,Unknown,Blue,25,2,3,2,12704.02523,774,2792,1.330542024,1145.930508,80,0.702,0.061460727,0.212363571,70,4,9.45657048,4,1
34,M,2,Graduate,Married,$60K - $80K,Blue,36,5,1,3,12712.95441,779,850,1.332697251,1146.612988,69,0.568,0.06024906,0.224472564,79,3,6.401662709,8,1
47,M,2,Uneducated,Married,$60K - $80K,Blue,32,1,3,6,12703.10072,781,1789,1.33782156,1141.57268,49,0.581,0.062297254,0.154638652,52,3,0.311246263,5,2
60,F,0,High School,Married,Less than $40K,Blue,50,6,0,1,12740.12768,773,2493,1.330776427,1147.010636,69,0.605,0.063135846,0.825175269,75,4,1.329193736,1,1
50,F,3,High School,Married,Less than $40K,Blue,36,2,3,3,12715.91629,775,1572,1.333767824,1139.319085,41,0.577,0.064937868,0.8360654,61,5,0.705492524,7,2
52,F,3,Uneducated,Single,Less than $40K,Blue,44,3,3,2,12714.19179,782,702,1.334649537,1148.255924,84,0.714,0.065738723,0.808586887,25,2,7.19784113,2,1
37,M,3,High School,Unknown,$80K - $120K,Blue,19,1,2,2,12657.87539,780,2273,1.336159006,1146.082462,79,0.646,0.062035648,0.451678334,31,0,3.041159266,7,1
44,M,1,Uneducated,Married,$40K - $60K,Blue,34,5,2,3,12740.50414,781,10973,1.334576206,1148.40925,75,0.786,0.061846793,0.551910683,12,3,1.006836544,3,2
48,M,2,Unknown,Married,$80K - $120K,Blue,37,4,3,3,12727.48693,779,6593,1.334669543,1140.787763,69,0.769,0.057815927,0.605336995,69,2,6.95441954,8,1
55,M,2,Doctorate,Married,$60K - $80K,Blue,36,5,1,1,12710.20278,775,4370,1.339483997,1140.381928,74,0.721,0.065851771,0.465914995,82,5,8.436038992,3,1
60,F,1,Doctorate,Single,Unknown,Silver,48,1,2,1,12696.7227,773,32974,1.330816925,1140.978148,98,0.556,0.059595324,0.85853373,59,2,7.841139546,3,1
46,M,2,Graduate,Married,$80K - $120K,Blue,39,2,2,3,12727.60105,779,9384,1.333011052,1145.683308,82,0.608,0.056461528,0.116015355,24,3,6.362938531,3,1
46,F,3,Graduate,Single,Less than $40K,Blue,28,5,3,3,12647.09205,773,862.3,1.338706366,1142.285864,66,0.833,0.063229234,0.178658585,45,4,6.205192782,7,1
40,F,3,Graduate,Single,Less than $40K,Blue,33,3,1,1,12684.80111,775,857,1.339315719,1147.487169,72,0.6,0.060840878,0.694564365,77,5,0.983573755,6,1
30,M,2,Graduate,Married,Less than $40K,Silver,18,1,1,3,12708.51733,779,9291,1.338097366,1141.962131,68,0.619,0.057513548,0.414889572,71,2,8.488688615,2,2
35,M,3,Post-Graduate,Single,$80K - $120K,Silver,29,5,3,2,12709.23208,772,32644,1.332261138,1144.106589,61,1.103,0.065731561,0.572725818,77,3,9.675475895,5,1
57,F,1,Graduate,Married,Less than $40K,Blue,46,4,3,2,12668.37106,781,3638,1.331001886,1148.17956,115,0.667,0.060404162,0.316646685,27,5,7.337298792,0,1
47,F,2,Doctorate,Single,Less than $40K,Blue,37,3,0,1,12641.1532,781,3050,1.336846531,1142.938669,93,0.691,0.059413596,0.064849972,24,3,2.903913203,1,1
44,F,4,Doctorate,Married,Unknown,Blue,36,5,2,4,12642.64416,781,6892,1.339238697,1144.570503,69,0.533,0.063611614,0.900459137,3,1,2.981917105,2,1
47,F,2,Uneducated,Single,Less than $40K,Blue,41,4,2,2,12728.94903,776,517,1.331468309,1144.71943,70,0.522,0.063567054,0.091576515,87,1,6.535862641,9,1
41,F,4,High School,Single,Less than $40K,Blue,36,6,3,3,12698.19242,777,4720,1.335840361,1145.432917,67,0.675,0.060853103,0.294026286,71,4,5.370703059,8,2
45,M,0,Graduate,Single,$40K - $60K,Blue,37,4,5,2,12738.81449,780,8525,1.330125402,1141.549781,72,0.6,0.059858591,0.997785569,12,2,6.063732423,5,1
36,M,3,Graduate,Married,$120K +,Blue,29,5,2,4,12721.79207,782,10907,1.332512157,1139.577879,33,0.941,0.063442681,0.944872253,14,1,9.514202736,6,1
44,F,3,Uneducated,Single,Less than $40K,Blue,38,4,1,3,12671.34665,778,1438.3,1.337225707,1146.085498,80,0.667,0.058240864,0.43544411,25,2,7.473709451,5,1
50,M,3,Unknown,Single,$120K +,Blue,33,4,1,4,12710.90469,775,17087,1.338294798,1147.804258,70,0.591,0.063001587,0.747808523,28,1,5.156510489,9,1
46,M,2,Graduate,Unknown,$120K +,Blue,34,1,3,2,12660.95972,775,23539,1.337545394,1141.95141,66,0.571,0.061911164,0.818282063,79,1,0.573340765,7,1
53,F,2,College,Married,Less than $40K,Blue,44,3,3,3,12682.61975,780,1473,1.331494397,1140.517789,48,0.6,0.064531154,0.496384636,19,4,3.495760018,8,2
47,F,4,Graduate,Unknown,Less than $40K,Blue,35,4,2,4,12687.07582,779,1438.3,1.332058676,1141.406677,69,0.816,0.061934794,0.333270224,64,3,1.558275135,6,1
49,M,1,Graduate,Married,$60K - $80K,Blue,37,5,1,4,12740.2155,779,3642,1.338770356,1143.239202,70,0.556,0.059714237,0.699261385,23,1,4.948071996,5,1
56,M,1,Uneducated,Married,$120K +,Blue,50,4,3,5,12723.6838,775,14736,1.339547836,1140.302777,55,0.571,0.060562312,0.510867923,24,3,1.206031175,9,1
50,F,3,Uneducated,Single,Less than $40K,Blue,41,4,2,2,12675.17051,773,703,1.330846037,1144.672624,83,0.804,0.059493058,0.452707733,99,0,2.049875318,9,1
41,F,4,High School,Single,Less than $40K,Blue,36,6,2,3,12651.63558,776,1686,1.333578508,1142.110613,43,0.536,0.06454108,0.185718413,45,1,1.818117076,6,2
44,F,3,Uneducated,Single,Less than $40K,Blue,35,5,2,2,12675.38175,777,1438.3,1.339858228,1144.880539,57,0.781,0.063246118,0.807479353,65,4,9.201359992,4,1
53,F,3,Graduate,Single,$40K - $60K,Blue,45,2,2,1,12704.36494,773,2823,1.338191648,1147.417523,85,0.604,0.061107058,0.250659397,13,1,7.149019905,3,1
38,M,3,Uneducated,Married,$80K - $120K,Blue,29,2,2,2,12687.13976,773,16722,1.33981895,1146.09895,113,0.823,0.063256095,0.617136731,17,2,3.762124361,9,1
53,F,0,Graduate,Married,Unknown,Blue,36,5,4,3,12716.64439,775,4681,1.330117841,1142.518948,67,0.811,0.064272213,0.675938937,96,4,8.767562322,3,1
42,F,1,College,Married,Less than $40K,Blue,35,2,1,3,12682.888,773,356,1.331439242,1145.299524,71,1.088,0.060181922,0.17098986,12,4,3.099162488,0,1
37,M,3,High School,Single,$80K - $120K,Blue,24,1,2,3,12676.49987,778,2373,1.336822198,1143.362125,76,0.854,0.06098717,0.027416075,92,1,1.871940231,2,1
41,F,4,Graduate,Single,$40K - $60K,Blue,31,4,2,3,12725.68483,780,717,1.338854862,1147.887659,28,1,0.058086078,0.563695895,63,0,0.602942791,2,1
53,F,1,Uneducated,Divorced,$40K - $60K,Silver,36,5,1,1,12711.32169,776,14006,1.334007442,1147.264519,83,0.456,0.0635742,0.233541756,93,4,8.592550283,3,1
47,F,2,College,Married,Less than $40K,Blue,36,1,3,3,12736.04165,778,564,1.339255941,1144.45995,78,0.857,0.065833877,0.009465202,18,1,7.114485006,2,1
38,M,2,Graduate,Married,$60K - $80K,Blue,25,3,3,4,12727.14055,774,3588,1.331751833,1148.677741,62,0.879,0.056601431,0.368920387,38,2,4.868159727,3,1
55,M,2,Unknown,Single,$80K - $120K,Blue,46,2,1,1,12730.20902,773,10795,1.339187805,1141.317857,81,0.528,0.063943956,0.444682912,92,0,5.305814715,2,1
54,F,1,Unknown,Married,$40K - $60K,Blue,49,4,3,6,12723.51292,772,2471,1.33426832,1147.78585,35,0.522,0.05631981,0.993261318,9,4,8.096197432,6,2
44,F,2,Graduate,Married,Less than $40K,Blue,33,3,2,2,12664.92636,773,2417,1.330114341,1142.356087,38,0.407,0.063943985,0.52489633,45,4,0.335417876,2,2
54,M,3,Graduate,Single,$80K - $120K,Blue,38,4,2,1,12665.9133,777,27890,1.330706209,1144.726357,73,1.028,0.063364619,0.766482091,82,4,1.224623053,6,1
45,F,5,Unknown,Single,Less than $40K,Blue,36,2,2,3,12711.04766,782,3036,1.336208339,1148.719999,90,0.8,0.063140031,0.691287608,89,4,3.906800699,2,1
42,F,3,High School,Single,Less than $40K,Blue,32,5,3,3,12670.15457,780,634,1.337570233,1143.239384,66,0.833,0.057384598,0.402398042,6,4,4.19857376,9,1
41,M,4,Unknown,Married,Less than $40K,Blue,30,4,6,1,12672.86527,774,483,1.331296695,1147.898758,29,0.611,0.0586745,0.551600581,21,4,3.142825021,3,1
49,F,4,Unknown,Single,Unknown,Blue,31,6,3,3,12663.45946,780,2672,1.3300345,1142.453591,39,0.5,0.056163213,0.779912932,1,2,2.295424824,0,2
53,M,2,College,Single,$80K - $120K,Blue,42,4,2,2,12679.23748,774,1575,1.333249541,1142.880579,77,0.974,0.063588277,0.875274753,67,2,0.917700951,0,1
46,M,4,College,Married,$40K - $60K,Silver,36,3,2,2,12669.87729,776,17262,1.331717517,1142.407155,88,0.66,0.059178103,0.389289668,38,1,3.506229932,5,1
54,F,2,High School,Divorced,Less than $40K,Blue,36,6,3,1,12661.45904,773,1074,1.336122088,1142.603552,43,0.536,0.064042114,0.583158768,65,2,4.746442372,10,2
62,M,1,High School,Single,$60K - $80K,Blue,46,2,3,3,12691.03614,774,5070,1.339763554,1144.991913,73,0.698,0.056379747,0.88922139,44,0,9.057044285,8,2
39,F,2,Unknown,Single,Less than $40K,Blue,32,2,1,2,12665.13474,772,1907,1.336437168,1146.621173,77,0.791,0.061788803,0.585050024,36,2,5.938721512,4,1
56,F,1,Uneducated,Married,Less than $40K,Blue,47,6,1,2,12727.35619,776,1395,1.332109823,1142.443885,82,0.783,0.061514722,0.521737235,0,1,2.265459596,7,1
57,M,4,High School,Married,$80K - $120K,Blue,38,4,1,3,12658.37546,779,13875,1.337707944,1141.887676,40,0.538,0.05639552,0.213679425,73,3,1.622321845,2,1
56,M,2,High School,Single,$40K - $60K,Blue,40,2,6,4,12723.6221,773,1730,1.336364285,1143.539132,46,0.586,0.063134623,0.966660073,66,3,2.6598677,6,2
36,M,1,Uneducated,Unknown,$120K +,Blue,23,6,3,3,12708.37516,781,19432,1.3306526,1146.948685,82,0.708,0.065044754,0.243756881,69,2,9.593168197,1,1
45,M,3,Graduate,Married,$80K - $120K,Blue,40,3,3,2,12726.5051,775,3728,1.338371404,1141.424928,42,0.448,0.057929112,0.511476584,35,4,7.170011549,4,2
49,M,1,Graduate,Unknown,$40K - $60K,Silver,41,6,1,3,12706.48134,782,19254,1.332455833,1140.530911,36,0.714,0.064199535,0.093615759,11,4,1.346721802,8,1
51,F,2,Graduate,Married,Unknown,Blue,36,5,3,3,12710.33509,781,16682,1.331803859,1147.90575,84,0.615,0.059971518,0.04866388,46,1,5.150877919,9,1
59,F,0,Post-Graduate,Married,$40K - $60K,Blue,40,1,4,1,12714.28376,773,1438.3,1.331145171,1140.138529,23,0.353,0.057996184,0.379096024,65,1,8.55307714,2,2
37,F,2,Graduate,Married,$40K - $60K,Blue,36,5,3,2,12730.87861,775,1297,1.330477341,1146.628447,52,0.793,0.056468928,0.562623464,84,1,0.748511569,8,2
63,M,1,Graduate,Single,$60K - $80K,Blue,36,6,1,4,12736.69505,774,2466,1.339339978,1142.738567,66,0.65,0.056114278,0.074672745,88,5,5.716042887,3,1
54,M,2,College,Married,$120K +,Blue,46,6,1,2,12658.63894,779,28465,1.334620155,1141.935512,37,1.056,0.056657204,0.588830432,53,0,3.572732041,8,1
46,M,3,Post-Graduate,Unknown,$120K +,Blue,36,6,1,2,12696.87987,775,593.3,1.339171915,1146.629353,67,0.763,0.059014695,0.54870912,45,4,7.044097402,3,1
49,M,1,Unknown,Single,$60K - $80K,Blue,37,1,2,2,12707.61208,775,17140,1.338141299,1144.629091,110,0.803,0.058392102,0.018700843,22,4,4.698763177,3,1
52,F,2,Doctorate,Married,$40K - $60K,Blue,43,3,2,4,12675.60407,776,217,1.336154202,1142.982441,39,0.696,0.058581804,0.797904698,28,2,4.797169259,7,2
47,F,4,Graduate,Married,Less than $40K,Blue,30,2,3,3,12722.26189,773,551,1.339729695,1147.061094,83,0.804,0.062894529,0.791808712,44,1,5.783545219,3,1
57,F,0,Uneducated,Married,Less than $40K,Blue,51,2,3,3,12693.26414,773,4904,1.334983425,1145.547576,120,0.765,0.063849965,0.78140576,74,1,7.847910864,7,1
44,F,2,College,Single,Less than $40K,Blue,34,4,3,3,12677.53247,773,1751,1.33050984,1139.688819,37,0.423,0.06427497,0.814254978,26,1,9.780449106,6,2
37,M,5,Graduate,Married,$60K - $80K,Blue,31,5,3,4,12641.42175,778,1504,1.337414915,1148.29113,43,0.593,0.065404867,0.846710903,72,5,2.916856344,0,1
41,M,3,High School,Divorced,$60K - $80K,Blue,32,1,2,1,12681.62454,775,2440,1.332069488,1148.403834,85,0.7,0.056914348,0.542877919,12,4,1.053295252,3,1
57,M,3,College,Unknown,$60K - $80K,Blue,50,6,3,4,12718.58713,776,15610,1.332624014,1142.56072,74,0.682,0.062149545,0.174138903,68,0,3.604500923,6,1
51,F,2,Graduate,Divorced,Unknown,Blue,36,4,3,4,12707.75573,776,3403,1.334530085,1142.193752,102,0.672,0.059353002,0.518348362,62,5,9.025461605,5,1
45,F,2,Uneducated,Single,Less than $40K,Blue,36,2,2,2,12739.30833,777,1839,1.333078847,1147.547599,91,0.784,0.064324165,0.912689862,66,2,0.548068633,9,1
39,F,2,Unknown,Single,Less than $40K,Blue,29,6,2,4,12681.04641,781,1078,1.331851725,1143.046708,37,0.682,0.059942056,0.000710346,5,0,3.836445953,5,1
32,M,0,College,Unknown,Less than $40K,Blue,36,3,3,4,12739.66852,780,2463,1.337773831,1139.373725,65,0.477,0.060575771,0.745073649,49,4,2.405043179,3,1
43,F,5,Graduate,Married,Less than $40K,Gold,38,2,2,1,12701.79723,776,14615,1.337250396,1148.940952,109,0.912,0.062648916,0.968809187,84,5,6.716378381,5,1
39,M,2,High School,Married,$40K - $60K,Blue,30,5,3,3,12720.38193,774,2220,1.331899136,1139.772054,55,0.833,0.059506746,0.573428207,10,4,6.497731913,5,2
43,M,5,High School,Married,$120K +,Blue,37,4,3,4,12693.94086,774,11099,1.338105301,1144.466536,77,0.75,0.061530364,0.743839195,18,1,8.611307087,5,1
47,F,1,High School,Single,Unknown,Blue,36,2,1,3,12659.70193,774,673,1.335523064,1148.202557,86,0.792,0.065597914,0.540880071,99,2,9.287926727,9,1
38,F,2,Unknown,Married,Less than $40K,Blue,36,4,2,2,12728.10438,777,5589,1.337107911,1144.461805,77,0.711,0.058585044,0.924854405,15,5,7.09815476,5,1
45,F,3,Uneducated,Married,Less than $40K,Blue,35,3,3,3,12717.23089,776,282,1.333276415,1144.442799,39,0.345,0.060499689,0.756087276,94,3,2.520876303,3,2
42,M,3,Unknown,Married,Less than $40K,Silver,31,1,1,1,12675.20442,780,14630,1.33596114,1145.836936,99,0.65,0.061600975,0.921369884,47,0,1.699934679,2,1
